class_id,class_name,support,predicted,precision,recall,f1
1031,Pick up pack from shelf,0,0,0.0,0.0,0.0
1032,fold purple ribbon,0,0,0.0,0.0,0.0
1033,Fold ribbon,0,0,0.0,0.0,0.0
1034,Hold small piece of ribbon,0,0,0.0,0.0,0.0
1035,Position ribbon piece,0,0,0.0,0.0,0.0
1036,Manipulate ribbon piece,0,0,0.0,0.0,0.0
1037,Place ribbon onto project,0,0,0.0,0.0,0.0
1038,Fold and manipulate ribbon,0,0,0.0,0.0,0.0
1039,Manipulate ribbon knot,0,0,0.0,0.0,0.0
1040,Secure ribbon with needle,0,0,0.0,0.0,0.0
1041,Open paper lantern,29,0,0.0,0.0,0.0
1042,Fold paper lantern,9,0,0.0,0.0,0.0
1043,Grasp lantern,15,0,0.0,0.0,0.0
1044,Grasp lantern component,15,0,0.0,0.0,0.0
1045,Align paper lantern edges,29,0,0.0,0.0,0.0
1046,Release lantern,13,0,0.0,0.0,0.0
1047,Pick up packaged paper lantern component,12,0,0.0,0.0,0.0
1048,Handle paper lantern component,19,0,0.0,0.0,0.0
1049,Open folded paper lantern,21,0,0.0,0.0,0.0
1050,Hold paper lantern,19,0,0.0,0.0,0.0
1051,Apply adhesive tape to lantern,14,0,0.0,0.0,0.0
1052,Remove paper lantern part from packaging,16,0,0.0,0.0,0.0
1053,Remove plastic packaging,8,0,0.0,0.0,0.0
1054,Open paper lantern component,24,0,0.0,0.0,0.0
1055,Expand paper lantern,22,0,0.0,0.0,0.0
1056,Align edges of paper lantern,6,0,0.0,0.0,0.0
1057,Mark cardboard with ruler,0,0,0.0,0.0,0.0
1058,Cut along the line,0,0,0.0,0.0,0.0
1059,Release cardboard,0,0,0.0,0.0,0.0
1060,Reposition utility knife,0,0,0.0,0.0,0.0
1061,Tear off cardboard segment,0,0,0.0,0.0,0.0
1062,Browsing smartphone content,0,0,0.0,0.0,0.0
1063,Manipulate small component,0,0,0.0,0.0,0.0
1064,Manipulate component on strip,0,0,0.0,0.0,0.0
1065,Place strip on table,0,0,0.0,0.0,0.0
1066,Manipulate component,0,0,0.0,0.0,0.0
1067,Reach for craft items,18,0,0.0,0.0,0.0
1068,Place hand on table,33,0,0.0,0.0,0.0
1069,Browse smartphone screen,33,0,0.0,0.0,0.0
1070,Scroll smartphone screen,31,0,0.0,0.0,0.0
1071,Put down smartphone,26,0,0.0,0.0,0.0
1072,Place smartphone down,24,0,0.0,0.0,0.0
1073,Record count on notepad,0,0,0.0,0.0,0.0
1074,Count and record paper stars,0,0,0.0,0.0,0.0
1075,Record star count on paper,0,0,0.0,0.0,0.0
1076,Connect cable to device,0,0,0.0,0.0,0.0
1077,Place device on lap,0,0,0.0,0.0,0.0
1078,Count and arrange paper stars,0,0,0.0,0.0,0.0
1079,Count paper stars,0,0,0.0,0.0,0.0
1080,Move hand to paper stars,0,0,0.0,0.0,0.0
1081,Resume counting stars,0,0,0.0,0.0,0.0
1082,Reviewing count record,0,0,0.0,0.0,0.0
1083,Write on paper record,0,0,0.0,0.0,0.0
1084,Update paper record,0,0,0.0,0.0,0.0
1085,Adjust cardboard,0,0,0.0,0.0,0.0
1086,Set down scissors and pick up power bank,0,0,0.0,0.0,0.0
1087,Reposition cardboard for cutting,0,0,0.0,0.0,0.0
1088,Arrange cardboard pieces,0,0,0.0,0.0,0.0
1089,Mark cardboard strip with pen,0,0,0.0,0.0,0.0
1090,Pick up puzzle piece,18,0,0.0,0.0,0.0
1091,Place piece into puzzle,25,0,0.0,0.0,0.0
1092,Manipulate puzzle piece,38,0,0.0,0.0,0.0
1093,Observe puzzle progress,32,0,0.0,0.0,0.0
1094,Reach for puzzle piece,16,0,0.0,0.0,0.0
1095,Attempt to fit puzzle piece,31,0,0.0,0.0,0.0
1096,Sort puzzle pieces,34,0,0.0,0.0,0.0
1097,Walking across the room,17,0,0.0,0.0,0.0
1098,Approaching the table,9,0,0.0,0.0,0.0
1099,Preparing to craft,10,0,0.0,0.0,0.0
1100,Picking up crafting material,12,0,0.0,0.0,0.0
1101,Manipulate material,16,0,0.0,0.0,0.0
1102,Place material,13,0,0.0,0.0,0.0
1103,Manipulate yellow strip,31,0,0.0,0.0,0.0
1104,Manipulating paper strips,22,0,0.0,0.0,0.0
1105,Manipulate bead,23,0,0.0,0.0,0.0
1106,Manipulate beads,22,0,0.0,0.0,0.0
1107,Hold and manipulate paper strip,31,0,0.0,0.0,0.0
1108,Repositioning ruler,0,0,0.0,0.0,0.0
1109,Place down ruler and pen,0,0,0.0,0.0,0.0
1110,Walk through hallway,0,0,0.0,0.0,0.0
1111,Fold cardboard edge,0,0,0.0,0.0,0.0
1112,Pick up marker,0,0,0.0,0.0,0.0
1113,Drop cardboard square into box,0,0,0.0,0.0,0.0
1114,Retrieve hand to table,0,0,0.0,0.0,0.0
1115,Pick up cardboard stack,0,0,0.0,0.0,0.0
1116,Walk with cardboard,0,0,0.0,0.0,0.0
1117,Deposit cardboard squares,0,0,0.0,0.0,0.0
1118,Move away from collection box,0,0,0.0,0.0,0.0
1119,Walking through office hallway,0,0,0.0,0.0,0.0
1120,Grasp cardboard sheet,0,0,0.0,0.0,0.0
1121,Cut cardboard sheet with scissors,0,0,0.0,0.0,0.0
1122,Sort cut cardboard,0,0,0.0,0.0,0.0
1123,Cut cardboard sheet,0,0,0.0,0.0,0.0
1124,Place cardboard square,0,0,0.0,0.0,0.0
1125,Sort buttons,25,0,0.0,0.0,0.0
1126,Arrange buttons in a line,29,0,0.0,0.0,0.0
1127,Sort and arrange buttons,32,0,0.0,0.0,0.0
1128,Sort button,36,0,0.0,0.0,0.0
1129,Sort and adjust button line,29,0,0.0,0.0,0.0
1130,Sort and place buttons,31,0,0.0,0.0,0.0
1131,Walking in the hallway,13,0,0.0,0.0,0.0
1132,Approaching and pressing the door switch,22,0,0.0,0.0,0.0
1133,Entering the VR training room,16,0,0.0,0.0,0.0
1134,Greeting/acknowledging participants,33,0,0.0,0.0,0.0
1135,Move through the training room,20,0,0.0,0.0,0.0
1136,Manipulate plastic strips,34,0,0.0,0.0,0.0
1137,Manipulate plastic strip,37,0,0.0,0.0,0.0
1138,Hold and bend plastic strip,16,0,0.0,0.0,0.0
1139,Bend and manipulate plastic strip,37,0,0.0,0.0,0.0
1140,Fold plastic strip,57,0,0.0,0.0,0.0
1141,Sort buttons by color,0,0,0.0,0.0,0.0
1142,Sort button by color,0,0,0.0,0.0,0.0
1143,Place button in group,0,0,0.0,0.0,0.0
1144,Move away from table,0,0,0.0,0.0,0.0
1145,Return to sorting,0,0,0.0,0.0,0.0
1146,Manipulate paper decoration,41,0,0.0,0.0,0.0
1147,Manipulate paper edge,35,0,0.0,0.0,0.0
1148,Placing paper strip,44,0,0.0,0.0,0.0
1149,Securing paper structure,37,0,0.0,0.0,0.0
1150,Manipulate adhesive strip,44,0,0.0,0.0,0.0
1151,Secure paper edges with adhesive,40,0,0.0,0.0,0.0
1152,Record count,18,0,0.0,0.0,0.0
1153,Sort beads and write count,18,0,0.0,0.0,0.0
1154,Counting and organizing beads,19,0,0.0,0.0,0.0
1155,Pick up star bead,6,0,0.0,0.0,0.0
1156,Place and count bead,27,0,0.0,0.0,0.0
1157,Arrange star beads,15,0,0.0,0.0,0.0
1158,Counting star beads,23,0,0.0,0.0,0.0
1159,Adjust paper,9,0,0.0,0.0,0.0
1160,Gather star beads,13,0,0.0,0.0,0.0
1161,Arrange star beads for counting,16,0,0.0,0.0,0.0
1162,Sort and count beads,27,0,0.0,0.0,0.0
1163,Rinse cloth in sink,4,0,0.0,0.0,0.0
1164,Reposition hand,7,0,0.0,0.0,0.0
1165,Touch foam strip,0,0,0.0,0.0,0.0
1166,Assemble foam strips,0,0,0.0,0.0,0.0
1167,Press foam piece to strip,0,0,0.0,0.0,0.0
1168,Walk towards other aisles,4,0,0.0,0.0,0.0
1169,Place marked piece down,14,0,0.0,0.0,0.0
1170,Gesturing,2,0,0.0,0.0,0.0
1171,Prepare to resume cutting,0,0,0.0,0.0,0.0
1172,Reach for next canned food,3,0,0.0,0.0,0.0
1173,Move hand away,5,0,0.0,0.0,0.0
1174,Sort craft items,6,0,0.0,0.0,0.0
1175,Retrieving more beads,5,0,0.0,0.0,0.0
1176,Pick up yellow item,0,0,0.0,0.0,0.0
1177,Prepare to place bottle on shelf,0,0,0.0,0.0,0.0
1178,Move ruler and tools,0,0,0.0,0.0,0.0
1179,Transition to cutting,0,0,0.0,0.0,0.0
1180,Position utility knife on cardboard,0,0,0.0,0.0,0.0
1181,Place smartphone on stand,3,0,0.0,0.0,0.0
1182,Move dustpan to side,3,0,0.0,0.0,0.0
1183,Walking towards door,3,0,0.0,0.0,0.0
1184,Grasp cleaning bottle,3,0,0.0,0.0,0.0
1185,Pick up next item from bin,0,0,0.0,0.0,0.0
1186,Inspect and place item on shelf,0,0,0.0,0.0,0.0
1187,Place blue foam piece,0,0,0.0,0.0,0.0
1188,Hold foam pieces,0,0,0.0,0.0,0.0
1189,Fold blue strip,0,0,0.0,0.0,0.0
1190,Pick up craft material,0,0,0.0,0.0,0.0
1191,Enter workspace,0,0,0.0,0.0,0.0
1192,Enter the room,0,0,0.0,0.0,0.0
1193,Pull chair,0,0,0.0,0.0,0.0
1194,Observe colleague and workspace,3,0,0.0,0.0,0.0
1195,Pick up Dior gift box,0,0,0.0,0.0,0.0
1196,Place back Dior gift box,0,0,0.0,0.0,0.0
1197,Pick up canned good,0,0,0.0,0.0,0.0
1198,Open earbud case,3,0,0.0,0.0,0.0
1199,Retrieve items from bag,0,0,0.0,0.0,0.0
1200,Adjust lantern string,3,0,0.0,0.0,0.0
1201,Adjust lantern shape,3,0,0.0,0.0,0.0
1202,Pick up electronic device,0,0,0.0,0.0,0.0
1203,Pick up small piece of material,3,0,0.0,0.0,0.0
1204,Use phone while crafting,3,0,0.0,0.0,0.0
1205,Approaching work table,0,0,0.0,0.0,0.0
1206,Set down utility knife,0,0,0.0,0.0,0.0
1207,Prepare to cut cardboard,0,0,0.0,0.0,0.0
1208,Score cardboard,0,0,0.0,0.0,0.0
1209,Move cardboard sheet,0,0,0.0,0.0,0.0
1210,Trim cardboard,0,0,0.0,0.0,0.0
