class_name,support,predicted,precision,recall,f1
Fold paper strip :: paper strip | power bank | quilling paper | smartphone | water bottle,0,4,0.0,0.0,0.0
Fold paper strip :: earbud case | paper strip | quilling paper | smartphone | water bottle,0,8,0.0,0.0,0.0
Fold paper strip :: earbuds case | paper strip | quilling paper | smartphone | water bottle,0,5,0.0,0.0,0.0
Fold paper strip :: paper strip | pencil case | power bank | smartphone | water bottle,0,2,0.0,0.0,0.0
Fold paper strip :: paper strip | power bank | puzzle pieces | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: origami stars | paper strip | power bank | smartphone | water bottle,0,4,0.0,0.0,0.0
Fold paper strip :: paper strip | power bank | smartphone | stapler | water bottle,0,2,0.0,0.0,0.0
Hold quilling paper :: purple paper strip | quilling tool | smartphone | water bottle,0,4,0.0,0.0,0.0
Hold quilling paper :: earbuds case | purple paper strip | quilling tool | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold quilling paper :: desk | power bank | quilling paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: hands | paper strip,0,4,0.0,0.0,0.0
Hold charging cable :: charging cable | desk | power bank,0,2,0.0,0.0,0.0
Hold and view phone :: paper strips | smartphone,0,3,0.0,0.0,0.0
Hold and crease purple paper :: purple paper | smartphone | water bottle,0,9,0.0,0.0,0.0
Hold paper strip :: purple paper strip | smartphone | water bottle,0,3,0.0,0.0,0.0
Hold charging cable :: charging cable | smartphone,0,4,0.0,0.0,0.0
Hold charging cable :: charging cable | desk,0,1,0.0,0.0,0.0
Fold paper strip :: desk | paper strip | phone | quilling paper pack | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: origami stars | purple paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | quilling paper pack | smartphone | water bottle,0,2,0.0,0.0,0.0
Hold quilling paper :: desk | purple paper strip | quilling tool | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and crease purple paper :: power bank | purple paper | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and crease purple paper :: purple paper | smartphone | sticky notes | water bottle,0,6,0.0,0.0,0.0
Fold paper strip :: paper strip | quilling paper | smartphone | water bottle,0,11,0.0,0.0,0.0
Fold paper strip :: box cutter | paper strip | smartphone | sticky notes | water bottle,0,1,0.0,0.0,0.0
Hold quilling paper :: quilling paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and bend paper strip :: paper strip | smartphone | stapler | water bottle,0,3,0.0,0.0,0.0
Hold and crease purple paper :: pencil case | power bank | purple paper | smartphone | water bottle,0,4,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | sticky notes | wallet | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: notebook | paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | sticky notes | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: desk | notebook | paper strip | quilling paper | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold quilling paper :: paper pack | quilling paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and align paper strip :: paper strip | quilling paper | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: purple paper strip | quilling paper pack | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold paper strip :: paper quilling set | purple paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Fold purple paper strip :: earbuds case | purple paper strip | quilling paper | smartphone | water bottle,0,2,0.0,0.0,0.0
Fold paper strip :: paper fan | purple paper strip | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold quilling paper :: earbuds case | pink water bottle | quilling paper | smartphone,0,1,0.0,0.0,0.0
Fold paper strip :: paper strip | quilling paper strips | smartphone | water bottle,0,7,0.0,0.0,0.0
Hold and crease purple paper :: desk | purple paper | smartphone | water bottle,0,4,0.0,0.0,0.0
Hold and crease purple paper :: pencil case | phone | power bank | purple paper | water bottle,0,1,0.0,0.0,0.0
Fold purple paper strip :: paper quilling set | purple paper strip | smartphone | water bottle,0,3,0.0,0.0,0.0
Fold paper strip :: paper strip | quilling paper pile | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and crease purple paper :: purple paper | smartphone | stapler | water bottle,0,1,0.0,0.0,0.0
Manipulate paper strip :: earbud case | paper strip | quilling paper | smartphone | water bottle,0,2,0.0,0.0,0.0
Hold and view phone :: papers | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold quilling paper :: purple paper strip | quilling tool,0,1,0.0,0.0,0.0
Hold and crease purple paper :: pencil case | purple paper | smartphone | water bottle,0,4,0.0,0.0,0.0
Hold and crease purple paper :: earbud case | purple paper | smartphone | water bottle,0,3,0.0,0.0,0.0
Fold paper strip :: paper strip | quilling paper stack | smartphone | water bottle,0,3,0.0,0.0,0.0
Fold purple paper :: earbuds case | purple paper | smartphone | table | water bottle,0,1,0.0,0.0,0.0
Hold and crease purple paper :: purple paper | quilling paper strips | smartphone | water bottle,0,1,0.0,0.0,0.0
Manipulate paper strip :: earbuds case | paper strip | quilling paper | smartphone | water bottle,0,2,0.0,0.0,0.0
Fold paper strip :: paper strip | smartphone | stapler | water bottle,0,6,0.0,0.0,0.0
Hold and view phone :: earbud case | quilling paper strips | smartphone | water bottle,0,3,0.0,0.0,0.0
Manipulate paper strip :: paper strip | quilling paper | smartphone | sticky note cube | water bottle,0,1,0.0,0.0,0.0
Rolling paper strip :: paper strip | quilling tool | smartphone | water bottle,0,1,0.0,0.0,0.0
Hold and crease purple paper :: earbuds case | purple paper | smartphone | water bottle,0,1,0.0,0.0,0.0
Write on notepad :: assorted beads | notepad | pen,0,104,0.0,0.0,0.0
Write on notepad :: notepad | origami stars | pen | phone,0,1,0.0,0.0,0.0
Write on paper :: beads | paper | pen,0,14,0.0,0.0,0.0
Write on notepad :: beads | notepad | pen,0,21,0.0,0.0,0.0
Write on notepad :: assorted colored beads | notepad | pen,0,36,0.0,0.0,0.0
Write on notepad :: beads | notepad | pen | smartphone,0,4,0.0,0.0,0.0
Sort beads by color :: bead container | paper | pen | star-shaped beads | table,0,3,0.0,0.0,0.0
Arrange star-shaped beads :: bead container | pen | recording paper | star-shaped beads,0,1,0.0,0.0,0.0
Sort beads by color :: cardboard squares | pen | star-shaped beads | water bottle | white paper,0,1,0.0,0.0,0.0
Place pen on table :: beads | paper | pen,0,1,0.0,0.0,0.0
Place star on table :: notepad | paper star | pen | table,0,1,0.0,0.0,0.0
Write on notepad :: box | notepad | origami paper stars | pen,0,1,0.0,0.0,0.0
Write on notepad :: cardboard box | notepad | origami paper stars | pen,0,2,0.0,0.0,0.0
Write on notepad :: assorted buttons | notepad | pen,0,5,0.0,0.0,0.0
Reach for beads :: beads | paper | pen,0,2,0.0,0.0,0.0
Marking cardboard piece :: beads | blue marker | cardboard piece | table,0,1,0.0,0.0,0.0
Manipulate paper star :: paper sheet | paper stack | paper star | pen | smartphone,0,1,0.0,0.0,0.0
Manipulate paper star :: notepad | paper stack | paper star | pen,0,1,0.0,0.0,0.0
Write on notepad :: assorted beads | notepad | pen | phone,0,1,0.0,0.0,0.0
Write on paper :: beads | paper | pen | smartphone,0,1,0.0,0.0,0.0
Sort beads by color :: paper sheet | pen | power bank | smartphone | star-shaped beads | white paper,0,1,0.0,0.0,0.0
Sort beads by color :: beads | pen | phone | power bank | table,0,1,0.0,0.0,0.0
Write on notepad :: notepad | origami stars | pen | smartphone,0,4,0.0,0.0,0.0
Write on notepad :: notepad | origami paper stars | pen | smartphone,0,2,0.0,0.0,0.0
Write on notepad :: notepad | origami stars | pen,0,12,0.0,0.0,0.0
Write on notepad :: notepad | origami paper stars | pen,0,1,0.0,0.0,0.0
Sort beads by color :: cardboard squares | container | paper | pen | star-shaped beads,0,1,0.0,0.0,0.0
Sort beads by color :: beads | paper | phone | power bank | table,0,2,0.0,0.0,0.0
Sort beads by color :: beads | paper | pen | phone | table,0,2,0.0,0.0,0.0
Sort beads by color :: beads | cardboard squares | paper | pen | smartphone,0,1,0.0,0.0,0.0
Write on notepad :: beads | notepad | pen | phone | ruler,0,2,0.0,0.0,0.0
Write on notepad :: beads | notepad | pen | power bank | smartphone,0,3,0.0,0.0,0.0
Sort beads by color :: blue beads | cardboard squares | paper | pen | purple beads | smartphone | star-shaped beads | white beads | yellow beads,0,1,0.0,0.0,0.0
Sort beads by color :: pen | star-shaped beads | storage box | white paper,0,1,0.0,0.0,0.0
Sort beads by color :: cardboard squares | pen | smartphone | star-shaped beads | white paper,0,2,0.0,0.0,0.0
Sort beads by color :: paper | pen | smartphone | star-shaped beads | white box,0,1,0.0,0.0,0.0
Wipe the plastic jar :: cleaning cloth | ketchup bottle | plastic jar,0,4,0.0,0.0,0.0
Hold smartphone :: plastic container | smartphone,0,2,0.0,0.0,0.0
Scrolling and viewing content on phone :: kitchen cabinets | kitchen counter | smartphone,0,1,0.0,0.0,0.0
Hold and view phone :: kitchen counter | smartphone | yellow cloth,0,1,0.0,0.0,0.0
Hold and wipe product :: cloth | glass bottle | shelf,0,1,0.0,0.0,0.0
Place can on shelf :: can | shelf | smartphone,0,1,0.0,0.0,0.0
Place can on shelf :: shelf | yellow can,0,1,0.0,0.0,0.0
Move vacuum cleaner :: vacuum cleaner | yellow cloth,0,1,0.0,0.0,0.0
Pick up paper towel :: paper towel | sink,0,4,0.0,0.0,0.0
Close door :: door | floor,0,1,0.0,0.0,0.0
Walk towards table :: doorway | water bottle,0,1,0.0,0.0,0.0
Sweep floor debris :: broom | doorway | dustpan | slippers,0,1,0.0,0.0,0.0
Sweep floor debris :: broom | dustpan | trash bin,0,4,0.0,0.0,0.0
Walking in the workspace :: green shopping bag | kitchen counter | sink,0,1,0.0,0.0,0.0
Washing hands :: faucet | hand soap bottle | plastic bin | sink,0,2,0.0,0.0,0.0
Walk towards storage area :: green bag | kitchen cabinets | kitchen counter,0,1,0.0,0.0,0.0
Walk towards sink :: kitchen counter | plastic bag | sink,0,1,0.0,0.0,0.0
Move vacuum cleaner :: floor | vacuum cleaner,0,1,0.0,0.0,0.0
Walk towards sink :: person,0,1,0.0,0.0,0.0
Walk towards table :: doorway | person | plastic container | table,0,1,0.0,0.0,0.0
Walk towards table :: floor | plastic container,0,1,0.0,0.0,0.0
Pick up object :: hand | plastic container,0,1,0.0,0.0,0.0
Approach restocking supplies :: plastic container | restocking supplies,0,1,0.0,0.0,0.0
Walk towards table :: bucket | doorway | washing machine,0,1,0.0,0.0,0.0
Sweep floor debris :: broom | bucket | cleaning spray bottle | cloth | dustpan,0,1,0.0,0.0,0.0
Sweep floor debris :: broom | dustpan | floor,0,4,0.0,0.0,0.0
Washing hands :: bowl | faucet | sink | soap bottle,0,1,0.0,0.0,0.0
Washing hands :: cleaning cloth | faucet | sink,0,2,0.0,0.0,0.0
Washing hands :: blue bowl | faucet | red bowl | scoop | sink,0,1,0.0,0.0,0.0
Washing hands :: bowl | faucet | sink | soap dispenser,0,4,0.0,0.0,0.0
Washing hands :: bottles | cleaning cloth | sink,0,1,0.0,0.0,0.0
Reach for object :: plastic container,0,1,0.0,0.0,0.0
Reach for door handle :: door handle,0,1,0.0,0.0,0.0
Walk towards next aisle :: plastic bin | products | shelves,0,1,0.0,0.0,0.0
Place item in shopping bag :: cleaning cloth | plastic jar | shopping bag,0,1,0.0,0.0,0.0
Place stool on floor :: floor | green stool,0,1,0.0,0.0,0.0
Wipe the shelf :: grocery shelf | yellow cloth,0,1,0.0,0.0,0.0
Place can on shelf :: can | shelf | storage bin,0,2,0.0,0.0,0.0
Place item into shopping bag :: cleaning cloth | plastic jar | shopping bag,0,1,0.0,0.0,0.0
Place jar on shelf :: cleaning cloth | plastic jar | shelf,0,2,0.0,0.0,0.0
Reach for container :: colorful discs | plastic container | shelf,0,1,0.0,0.0,0.0
Pick up water bottle :: sink | water bottle,0,1,0.0,0.0,0.0
Wash hands :: sink | sinks,0,1,0.0,0.0,0.0
Wipe the plastic jar :: ketchup bottle | plastic jar | red cloth,0,1,0.0,0.0,0.0
Washing hands :: bowl | faucet | sink | sponge,0,1,0.0,0.0,0.0
Sweep debris :: broom | dustpan | sweeping mat,0,1,0.0,0.0,0.0
Wipe the plastic jar :: cloth | plastic jar,0,2,0.0,0.0,0.0
Place jar on shelf :: cleaning cloth | glass jar | shelf,0,1,0.0,0.0,0.0
Place pot lid back :: cooking pot | lid,0,1,0.0,0.0,0.0
Stir contents :: liquid | pot | spoon,0,1,0.0,0.0,0.0
Stir contents :: food items | pot | spoon,0,2,0.0,0.0,0.0
Place pickle jar in box :: pickle jar | plastic container,0,1,0.0,0.0,0.0
Wash hands :: bowl | faucet | sink | sponge,0,1,0.0,0.0,0.0
Washing hands :: bowl | faucet | plastic container | sink,0,1,0.0,0.0,0.0
Wipe the plastic jar :: cloth | plastic jar | sauce bottle,0,2,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | pen | ruler | smartphone,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | smartphone,0,1,0.0,0.0,0.0
Place smartphone on cardboard :: cardboard | pen | ruler | smartphone,0,2,0.0,0.0,0.0
Place cardboard :: cardboard | pen | ruler | smartphone,0,1,0.0,0.0,0.0
Pick up smartphone :: cardboard | pen | smartphone,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard | desk | scissors,0,7,0.0,0.0,0.0
Move cardboard :: cardboard | red marker | red marker cap | smartphone,0,1,0.0,0.0,0.0
Place cardboard :: cardboard sheet | marker | ruler | scissors | utility knife,0,2,0.0,0.0,0.0
Adjust cardboard :: cardboard | red marker | ruler | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard | power bank | ruler | scissors | utility knife,0,7,0.0,0.0,0.0
Pick up cardboard :: cardboard sheet | fire extinguisher | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Walk with cardboard cutout :: cardboard cutout | fire extinguisher,0,1,0.0,0.0,0.0
Mark cardboard with pen :: cardboard | pen | red marker | ruler,0,1,0.0,0.0,0.0
Mark cardboard with pen :: cardboard | red marker | red pen | ruler,0,1,0.0,0.0,0.0
Mark cardboard with pen :: black marker | cardboard | pen | ruler,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | smartphone | utility knife,0,1,0.0,0.0,0.0
Mark cardboard :: black marker | cardboard | ruler | utility knife,0,1,0.0,0.0,0.0
Move marker and ruler :: cardboard | red marker | ruler | smartphone,0,1,0.0,0.0,0.0
Mark cardboard with pen :: cardboard | metal ruler | red pen | smartphone,0,2,0.0,0.0,0.0
Adjust cardboard position :: cardboard | desk,0,1,0.0,0.0,0.0
Place cardboard :: cardboard piece | cardboard sheet | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Place cardboard :: cardboard piece | cardboard sheet,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | ruler | smartphone | utility knife,0,4,0.0,0.0,0.0
Position cardboard piece :: cardboard piece | ruler | utility knife | water bottle,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | desk,0,1,0.0,0.0,0.0
Stack cardboard pieces :: cardboard pieces | cardboard sheet | ruler | smartphone | utility knife | water bottle,0,1,0.0,0.0,0.0
Position cardboard piece :: cardboard piece | desk,0,1,0.0,0.0,0.0
Hold cardboard :: cardboard | ruler | utility knife | water bottle,0,1,0.0,0.0,0.0
Adjust cardboard position :: cardboard | ruler | utility knife | water bottle,0,1,0.0,0.0,0.0
Adjust cardboard :: cardboard | ruler | utility knife | water bottle,0,2,0.0,0.0,0.0
Stacking cardboard squares :: cardboard square | stack of cardboard squares,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard | utility knife | worktable,0,1,0.0,0.0,0.0
Fold cardboard :: cardboard | cardboard sheet | cardboard strip,0,1,0.0,0.0,0.0
Stack cardboard pieces :: cardboard pieces | cardboard sheet,0,1,0.0,0.0,0.0
Stack cardboard pieces :: cardboard pieces | cardboard sheet | scissors,0,1,0.0,0.0,0.0
Cut cardboard strip :: cardboard | red marker | ruler | utility knife,0,1,0.0,0.0,0.0
Cut cardboard strip with utility knife :: cardboard | ruler | smartphone | utility knife,0,3,0.0,0.0,0.0
Cut cardboard strip with utility knife :: cardboard | marker | ruler | utility knife,0,3,0.0,0.0,0.0
Cut cardboard strip with utility knife :: cardboard | pen | ruler | utility knife,0,3,0.0,0.0,0.0
Cut cardboard strip with scissors :: cardboard | pen | ruler | scissors,0,1,0.0,0.0,0.0
Marking cardboard piece :: cardboard piece | cardboard stack | red marker,0,1,0.0,0.0,0.0
Mark cardboard :: cardboard | red pen | ruler | utility knife,0,1,0.0,0.0,0.0
Marking cardboard with pen :: cardboard | fire extinguisher | pen | ruler,0,1,0.0,0.0,0.0
Marking cardboard with pen :: cardboard | pen | ruler | utility knife,0,1,0.0,0.0,0.0
Mark cardboard :: cardboard | red marker,0,2,0.0,0.0,0.0
Walk towards aisle :: plush toy | retail shelf | shopping bag,0,2,0.0,0.0,0.0
<missing_pred_relation>,0,4,0.0,0.0,0.0
Walk towards aisle :: cardboard box | plush toy | shopping bag,0,1,0.0,0.0,0.0
Walk towards desk :: cardboard sheets | desk,0,1,0.0,0.0,0.0
Move along shelf :: blue bag | product boxes | shelf,0,1,0.0,0.0,0.0
Move along shelf :: cardboard box | person | shelf,0,1,0.0,0.0,0.0
Observe workspace :: blue foam sheet | worktable,0,1,0.0,0.0,0.0
Wipe item :: cleaning cloth | packaged item,0,1,0.0,0.0,0.0
Move hand away from shelf :: hand | product box | shelf,0,1,0.0,0.0,0.0
Move along shelf :: hand | product box | shelf,0,1,0.0,0.0,0.0
Pick up electronic accessory :: electronic accessory box | hand,0,2,0.0,0.0,0.0
Walk towards table :: cardboard sheets | table,0,2,0.0,0.0,0.0
Walk towards aisle :: cardboard box | shelf,0,3,0.0,0.0,0.0
Walk towards storage area :: cardboard boxes | shelves | stools,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard boxes | workstation,0,1,0.0,0.0,0.0
Walk with cardboard cutout :: cardboard cutout | shelving unit | vr cap | water bottle,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard boxes | stools,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard box | shelves,0,1,0.0,0.0,0.0
Move along shelf :: cardboard boxes | shelf,0,1,0.0,0.0,0.0
Move cardboard box :: cardboard box | floor,0,1,0.0,0.0,0.0
Move along shelf :: cardboard boxes | shelves,0,3,0.0,0.0,0.0
Walk towards storage area :: cardboard box | shelves | stool,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard sheets | storage area,0,1,0.0,0.0,0.0
Walk towards storage area :: cardboard boxes | cardboard sheets | cardboard stack,0,1,0.0,0.0,0.0
Pick up object :: cardboard box | plastic bag,0,1,0.0,0.0,0.0
Place item into bag :: electronic cable | power bank | white shopping bag,0,1,0.0,0.0,0.0
Place item into bag :: packaged item | white mesh bag,0,1,0.0,0.0,0.0
Adjust lantern string :: hands | paper lantern,0,4,0.0,0.0,0.0
Place item into bag :: plastic bag | shopping bag,0,1,0.0,0.0,0.0
Hold charging cable :: charging cable | plastic bag,0,2,0.0,0.0,0.0
Fold paper strip :: chair | paper strip | table,0,2,0.0,0.0,0.0
Place item into bag :: small items | white shopping bag,0,1,0.0,0.0,0.0
Place item into bag :: metal hangers | white bag,0,1,0.0,0.0,0.0
Release lantern :: hands | white paper lantern,0,1,0.0,0.0,0.0
Position shelving divider :: cardboard box | shelving divider,0,1,0.0,0.0,0.0
Walk towards aisle :: floor | person | shelves,0,1,0.0,0.0,0.0
Move along the shelves :: plush toy | shelf,0,1,0.0,0.0,0.0
Walk through store :: colleagues | products | shelves,0,2,0.0,0.0,0.0
Walk towards aisle :: product boxes | shelf | stool,0,1,0.0,0.0,0.0
Move along shelf :: product | shelf,0,1,0.0,0.0,0.0
Walk towards table :: cardboard sheets | ruler | scissors | water bottle,0,1,0.0,0.0,0.0
Pick up object :: cardboard box | hand,0,1,0.0,0.0,0.0
Pick up shopping bag :: cardboard boxes | floor | shopping bag,0,1,0.0,0.0,0.0
Pick up cleaning bottle :: cardboard box | cleaning bottle,0,1,0.0,0.0,0.0
Hold electronic accessory :: cardboard boxes | electronic accessory box,0,1,0.0,0.0,0.0
Hold product :: packaged food product | shelf,0,1,0.0,0.0,0.0
Place snack package in box :: snack package | storage box,0,2,0.0,0.0,0.0
Place snack package on shelf :: shelf | snack package,0,3,0.0,0.0,0.0
Place item on shelf :: cardboard box | shelf,0,1,0.0,0.0,0.0
Adjust retail items on shelf :: retail items | shelf,0,4,0.0,0.0,0.0
Adjust item on shelf :: packaged item | shelf,0,1,0.0,0.0,0.0
Adjust item on shelf :: cleaning cloth | electronic item | shelf,0,1,0.0,0.0,0.0
Adjust item on shelf :: product package | shelf,0,1,0.0,0.0,0.0
Place item in bag :: plastic container | shopping bag,0,1,0.0,0.0,0.0
Pick up product from box :: canned food | plastic container,0,1,0.0,0.0,0.0
Place item in bag :: electronic accessory | shopping bag,0,5,0.0,0.0,0.0
Adjust item on shelf :: product box | retail item | shelf,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard piece | red marker | ruler | scissors | smartphone | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Fold cardboard shape :: cardboard shapes | cardboard sheet | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Hold and align cardboard :: cardboard piece | pen | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Fold cardboard shape :: cardboard shape | cardboard sheet | scissors,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard piece | handbag | marker | ruler | scissors | stack of cardboard,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard scraps | cardboard strip | ruler | scissors | utility knife,0,3,0.0,0.0,0.0
Marking cardboard piece :: cardboard piece | desk | marker | pile of cardboard | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | marker | red tool | ruler | scissors | stack of cardboard,0,1,0.0,0.0,0.0
Mark cardboard piece :: blue pen | cardboard piece | ruler | scissors | smartphone | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Labeling cardboard piece :: cardboard piece | handbag | marker | scissors | stack of cardboard | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | pen | ruler | scissors | smartphone | stack of cardboard,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | marker | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | desk | marker | scissors | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | cardboard stack | pen | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard piece | cardboard stack | desk | scissors,0,2,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | pen | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | pen | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Pick up cut cardboard piece :: cardboard pieces | cardboard sheet | hand | scissors,0,1,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | scissors | table,0,1,0.0,0.0,0.0
Fold cut cardboard :: cardboard | desk | scissors,0,1,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | scissors | smartphone | stack of cardboard,0,2,0.0,0.0,0.0
Stacking cardboard squares :: cardboard squares | paper strips | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Mark cardboard piece :: cardboard piece | desk | pen | stack of cardboard,0,1,0.0,0.0,0.0
Pick up scissors :: cardboard | pen | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard squares | cardboard strip | red marker | ruler | scissors,0,1,0.0,0.0,0.0
Cut cardboard shape :: cardboard shape | cardboard sheet | red marker | ruler | scissors,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard stack | cardboard strip | ruler | scissors | smartphone | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard pieces | cardboard strip | scissors | table,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard strip | scissors | stack of cardboard pieces | table,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard squares | cardboard strip | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard strip :: cardboard scrap | cardboard strip | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard pile | cardboard strip | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard shape :: cardboard shapes | cardboard strip | scissors,0,1,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | scissors | worktable,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard pile | cardboard strip | ruler | scissors | smartphone | utility knife,0,2,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | red marker | ruler | scissors | stack of cardboard squares | utility knife,0,2,0.0,0.0,0.0
Cut cardboard :: cardboard squares | cardboard strip | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Labeling cardboard square :: cardboard square | marker | pile of cardboard | ruler | scissors | utility knife,0,2,0.0,0.0,0.0
Labeling cardboard square :: blue marker | cardboard square | ruler | scissors | smartphone | stack of cardboard squares,0,1,0.0,0.0,0.0
Labeling cardboard square :: cardboard square | red marker | ruler | scissors | smartphone | utility knife,0,2,0.0,0.0,0.0
Stacking cardboard square :: cardboard squares | ruler | scissors | smartphone | stack of cardboard squares | utility knife,0,1,0.0,0.0,0.0
Stacking cardboard square :: cardboard squares | marker | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard strip | cardboard triangles | scissors | utility knife,0,1,0.0,0.0,0.0
Labeling cardboard squares :: cardboard squares | red marker | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Trim cardboard piece :: cardboard piece | red marker | ruler | scissors | stack of cardboard,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard | ruler | scissors | smartphone,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard pieces | cardboard sheet | scissors,0,1,0.0,0.0,0.0
Hold and align cardboard :: cardboard sheet | cardboard triangles | ruler | scissors | utility knife,0,1,0.0,0.0,0.0
Hold and mark cardboard piece :: blue pen | cardboard pieces | cardboard sheet | scissors | utility knife,0,1,0.0,0.0,0.0
Tear off cardboard segment :: cardboard segment | cardboard sheet | scissors,0,1,0.0,0.0,0.0
Cut cardboard piece :: cardboard piece | scissors | smartphone | water bottle,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard piece | cardboard stack | metal ruler | red marker | scissors,0,1,0.0,0.0,0.0
Cut cardboard :: cardboard pieces | desk | scissors,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | scissors | smartphone | water bottle,0,1,0.0,0.0,0.0
Labeling cardboard squares :: blue marker | cardboard squares | smartphone,0,1,0.0,0.0,0.0
Place cardboard piece :: cardboard piece | scissors | smartphone | stack of cardboard squares | utility knife,0,1,0.0,0.0,0.0
Pick up cardboard cutout :: cardboard cutout | smartphone,0,2,0.0,0.0,0.0
Hold and inspect can :: canned food | shelf,0,2,0.0,0.0,0.0
Adjust canned food on shelf :: canned food | shelf,0,1,0.0,0.0,0.0
Place canned product on shelf :: canned product | shelf,0,2,0.0,0.0,0.0
Move bin to shelf area :: canned goods | plastic storage bin,0,1,0.0,0.0,0.0
Move along the shelves :: canned goods | shelves,0,1,0.0,0.0,0.0
Move along the shelves :: cardboard boxes | products | shelves,0,1,0.0,0.0,0.0
Place canned food on shelf :: canned food | plastic container | shelf,0,1,0.0,0.0,0.0
Move bin to shelf area :: shelf | storage bin,0,1,0.0,0.0,0.0
Hold electronic item :: cleaning cloth | electronic item | smartphone,0,1,0.0,0.0,0.0
Hold smartphone :: smartphone,0,1,0.0,0.0,0.0
Scrolling and viewing content on phone :: grocery shelf | smartphone,0,1,0.0,0.0,0.0
